測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10210010,2019/06/05,21,,0.001,0.009,0.010,,0.048,,,,0.032,27,,,,,
10210010,2019/06/05,22,,0,0.008,0.008,,0.042,,,,0.024,23,,,,,
10210010,2019/06/05,23,,0,0.007,0.007,,0.041,,,,0.037,17,,,,,
10210010,2019/06/05,24,,0,0.006,0.006,,0.034,,,,0.042,25,,,,,
10210010,2019/06/06,01,,0,0.006,0.006,,0.033,,,,0.024,24,,,,,
10210010,2019/06/06,02,,0,0.005,0.005,,0.029,,,,0.026,20,,,,,
10210010,2019/06/06,03,,0,0.005,0.005,,0.025,,,,0.018,13,,,,,
10210010,2019/06/06,04,,0,0.005,0.005,,0.024,,,,0.021,14,,,,,
10210010,2019/06/06,05,,0,0.005,0.005,,0.025,,,,0.009,16,,,,,
10210010,2019/06/06,06,,0.001,0.005,0.006,,0.026,,,,0.022,14,,,,,
10210010,2019/06/06,07,,0.001,0.004,0.005,,0.031,,,,0.015,11,,,,,
10210010,2019/06/06,08,,0.001,0.005,0.006,,0.040,,,,0.019,13,,,,,
10210010,2019/06/06,09,,0.001,0.005,0.006,,0.047,,,,0.021,11,,,,,
10210010,2019/06/06,10,,0.001,0.004,0.005,,0.056,,,,0.017,13,,,,,
10210010,2019/06/06,11,,0,0.004,0.004,,0.065,,,,0.016,13,,,,,
10210010,2019/06/06,12,,0,0.003,0.003,,0.067,,,,0.026,16,,,,,
10210010,2019/06/06,13,,0,0.003,0.003,,0.072,,,,0.014,13,,,,,
10210010,2019/06/06,14,,0,0.003,0.003,,0.072,,,,0.017,14,,,,,
10210010,2019/06/06,15,,,,,,,,,,,,,,,,
10210010,2019/06/06,16,,0,0.003,0.003,,0.070,,,,,,,,,,
10210010,2019/06/06,17,,0,0.003,0.003,,0.071,,,,0,14,,,,,
10210010,2019/06/06,18,,0,0.004,0.004,,0.063,,,,0.020,10,,,,,
10210010,2019/06/06,19,,0,0.004,0.004,,0.059,,,,0.017,14,,,,,
10210010,2019/06/06,20,,0,0.005,0.005,,0.060,,,,0.020,8,,,,,
10210010,2019/06/06,21,,0,0.008,0.008,,0.059,,,,0.027,17,,,,,
10210010,2019/06/06,22,,0,0.007,0.007,,0.052,,,,0.011,23,,,,,
10210010,2019/06/06,23,,0,0.007,0.007,,0.050,,,,0.019,20,,,,,
10210010,2019/06/06,24,,0,0.007,0.007,,0.047,,,,0.008,16,,,,,
10210010,2019/06/07,01,,0,0.007,0.007,,0.040,,,,0.019,14,,,,,
10210010,2019/06/07,02,,0,0.008,0.008,,0.028,,,,0.014,13,,,,,
10210010,2019/06/07,03,,0,0.008,0.008,,0.023,,,,0.026,16,,,,,
10210010,2019/06/07,04,,0.001,0.008,0.009,,0.021,,,,0.008,10,,,,,
10210010,2019/06/07,05,,0.001,0.009,0.010,,0.020,,,,0.022,17,,,,,
10210010,2019/06/07,06,,0.001,0.009,0.010,,0.020,,,,0.014,17,,,,,
10210010,2019/06/07,07,,0.001,0.012,0.013,,0.019,,,,0.025,16,,,,,
10210010,2019/06/07,08,,0.001,0.011,0.012,,0.022,,,,0.025,11,,,,,
10210010,2019/06/07,09,,0.001,0.009,0.010,,0.030,,,,0.019,16,,,,,
10210010,2019/06/07,10,,0.001,0.008,0.009,,0.035,,,,0.018,15,,,,,
10210010,2019/06/07,11,,0.001,0.007,0.008,,0.043,,,,0.012,10,,,,,
10210010,2019/06/07,12,,0.001,0.007,0.008,,0.045,,,,0.022,10,,,,,
10210010,2019/06/07,13,,0,0.006,0.006,,0.048,,,,0,14,,,,,
10210010,2019/06/07,14,,0.001,0.007,0.008,,0.046,,,,0.014,14,,,,,
10210010,2019/06/07,15,,0.001,0.008,0.009,,0.042,,,,0.024,6,,,,,
10210010,2019/06/07,16,,0,0.009,0.009,,0.040,,,,0.023,5,,,,,
10210010,2019/06/07,17,,0,0.009,0.009,,0.050,,,,0.017,13,,,,,
10210010,2019/06/07,18,,0,0.009,0.009,,0.050,,,,0.031,13,,,,,
10210010,2019/06/07,19,,0,0.008,0.008,,0.045,,,,0.017,15,,,,,
10210010,2019/06/07,20,,0,0.008,0.008,,0.044,,,,0.021,11,,,,,
10210010,2019/06/07,21,,0,0.007,0.007,,0.042,,,,0.020,7,,,,,
10210010,2019/06/07,22,,0,0.007,0.007,,0.043,,,,0.029,16,,,,,
10210010,2019/06/07,23,,0,0.005,0.005,,0.041,,,,0.015,7,,,,,
10210010,2019/06/07,24,,0,0.004,0.004,,0.041,,,,0.014,7,,,,,
10210010,2019/06/08,01,,0,0.004,0.004,,0.038,,,,0,2,,,,,
10210010,2019/06/08,02,,0.001,0.006,0.007,,0.031,,,,0.010,6,,,,,
10210010,2019/06/08,03,,0,0.005,0.005,,0.021,,,,0.014,8,,,,,
10210010,2019/06/08,04,,0,0.005,0.005,,0.018,,,,0,-1,,,,,
10210010,2019/06/08,05,,0.001,0.005,0.006,,0.016,,,,0.003,0,,,,,
10210010,2019/06/08,06,,0.001,0.006,0.007,,0.014,,,,0.006,6,,,,,
10210010,2019/06/08,07,,0.001,0.006,0.007,,0.015,,,,0,0,,,,,
10210010,2019/06/08,08,,0.001,0.005,0.006,,0.023,,,,0,4,,,,,
10210010,2019/06/08,09,,0.002,0.006,0.008,,0.036,,,,0.012,7,,,,,
10210010,2019/06/08,10,,0.001,0.005,0.006,,0.047,,,,0,3,,,,,
10210010,2019/06/08,11,,0.001,0.004,0.005,,0.051,,,,0.009,9,,,,,
10210010,2019/06/08,12,,0.001,0.005,0.006,,0.047,,,,0.021,11,,,,,
10210010,2019/06/08,13,,0.001,0.005,0.006,,0.052,,,,0.009,6,,,,,
10210010,2019/06/08,14,,0.001,0.005,0.006,,0.053,,,,0.020,9,,,,,
10210010,2019/06/08,15,,0.001,0.004,0.005,,0.053,,,,0.006,-1,,,,,
10210010,2019/06/08,16,,0,0.004,0.004,,0.051,,,,0,3,,,,,
10210010,2019/06/08,17,,0.001,0.004,0.005,,0.050,,,,0.006,6,,,,,
10210010,2019/06/08,18,,0,0.003,0.003,,0.050,,,,0,5,,,,,
10210010,2019/06/08,19,,0,0.002,0.002,,0.056,,,,0.008,1,,,,,
10210010,2019/06/08,20,,0,0.004,0.004,,0.049,,,,0.010,3,,,,,
10210010,2019/06/08,21,,0,0.006,0.006,,0.035,,,,0.007,8,,,,,
10210010,2019/06/08,22,,0,0.006,0.006,,0.030,,,,0.008,11,,,,,
10210010,2019/06/08,23,,0.001,0.005,0.006,,0.025,,,,0.007,15,,,,,
10210010,2019/06/08,24,,0,0.006,0.006,,0.019,,,,0.010,10,,,,,
10210010,2019/06/09,01,,0,0.005,0.005,,0.018,,,,0.001,6,,,,,
10210010,2019/06/09,02,,0,0.005,0.005,,0.014,,,,0.010,10,,,,,
10210010,2019/06/09,03,,0,0.005,0.005,,0.014,,,,0.018,11,,,,,
10210010,2019/06/09,04,,0,0.005,0.005,,0.012,,,,0.007,11,,,,,
10210010,2019/06/09,05,,0,0.004,0.004,,0.012,,,,0.016,18,,,,,
10210010,2019/06/09,06,,0.001,0.004,0.005,,0.016,,,,0.008,10,,,,,
10210010,2019/06/09,07,,0.001,0.005,0.006,,0.022,,,,0.014,12,,,,,
10210010,2019/06/09,08,,0,0.003,0.003,,0.031,,,,0.003,2,,,,,
10210010,2019/06/09,09,,0,0.003,0.003,,0.031,,,,0.010,-1,,,,,
10210010,2019/06/09,10,,0,0.004,0.004,,0.029,,,,0,5,,,,,
10210010,2019/06/09,11,,0.001,0.004,0.005,,0.029,,,,0.006,-3,,,,,
10210010,2019/06/09,12,,0.001,0.003,0.004,,0.032,,,,0.003,-2,,,,,
10210010,2019/06/09,13,,0.001,0.003,0.004,,0.036,,,,0.012,3,,,,,
10210010,2019/06/09,14,,0.001,0.003,0.004,,0.037,,,,0,2,,,,,
10210010,2019/06/09,15,,0.001,0.003,0.004,,0.039,,,,0.013,5,,,,,
10210010,2019/06/09,16,,0,0.003,0.003,,0.043,,,,0.002,11,,,,,
10210010,2019/06/09,17,,0,0.004,0.004,,0.039,,,,0.010,10,,,,,
10210010,2019/06/09,18,,0,0.004,0.004,,0.033,,,,0.005,5,,,,,
10210010,2019/06/09,19,,0,0.005,0.005,,0.031,,,,0.020,2,,,,,
10210010,2019/06/09,20,,0,0.005,0.005,,0.030,,,,0.012,14,,,,,
10210010,2019/06/09,21,,0,0.004,0.004,,0.032,,,,0.003,13,,,,,
10210010,2019/06/09,22,,0.001,0.003,0.004,,0.031,,,,0.010,9,,,,,
10210010,2019/06/09,23,,0,0.003,0.003,,0.029,,,,0,11,,,,,
10210010,2019/06/09,24,,0,0.003,0.003,,0.034,,,,0.001,0,,,,,
10210010,2019/06/10,01,,0,0.002,0.002,,0.033,,,,0.001,1,,,,,
10210010,2019/06/10,02,,0,0.003,0.003,,0.032,,,,0.006,4,,,,,
10210010,2019/06/10,03,,0,0.003,0.003,,0.032,,,,0.003,3,,,,,
10210010,2019/06/10,04,,0,0.002,0.002,,0.033,,,,0.011,6,,,,,
10210010,2019/06/10,05,,0,0.002,0.002,,0.033,,,,0.008,0,,,,,
10210010,2019/06/10,06,,0,0.003,0.003,,0.033,,,,0,0,,,,,
10210010,2019/06/10,07,,0,0.003,0.003,,0.034,,,,0,2,,,,,
10210010,2019/06/10,08,,0.001,0.005,0.006,,0.031,,,,0.014,-4,,,,,
10210010,2019/06/10,09,,0,0.003,0.003,,0.040,,,,0,-2,,,,,
10210010,2019/06/10,10,,0,0.003,0.003,,0.043,,,,0.007,0,,,,,
10210010,2019/06/10,11,,0.001,0.003,0.004,,0.043,,,,0.001,-2,,,,,
10210010,2019/06/10,12,,0.001,0.005,0.006,,0.039,,,,0.002,1,,,,,
10210010,2019/06/10,13,,0.001,0.005,0.006,,0.038,,,,0.009,-3,,,,,
10210010,2019/06/10,14,,0.001,0.006,0.007,,0.036,,,,0.005,-4,,,,,
10210010,2019/06/10,15,,0.001,0.006,0.007,,0.035,,,,0,0,,,,,
10210010,2019/06/10,16,,0.001,0.004,0.005,,0.036,,,,0,-5,,,,,
10210010,2019/06/10,17,,0,0.003,0.003,,0.038,,,,0.003,4,,,,,
10210010,2019/06/10,18,,0.001,0.004,0.005,,0.041,,,,0.004,-1,,,,,
10210010,2019/06/10,19,,0.001,0.004,0.005,,0.040,,,,0.001,1,,,,,
10210010,2019/06/10,20,,0.001,0.004,0.005,,0.037,,,,0,3,,,,,
10210010,2019/06/10,21,,0,0.005,0.005,,0.034,,,,0.007,2,,,,,
10210010,2019/06/10,22,,0.001,0.007,0.008,,0.029,,,,0.001,1,,,,,
10210010,2019/06/10,23,,0,0.005,0.005,,0.028,,,,0.002,-1,,,,,
10210010,2019/06/10,24,,0,0.005,0.005,,0.025,,,,0.006,-4,,,,,
10210010,2019/06/11,01,,0,0.003,0.003,,0.026,,,,0.003,1,,,,,
10210010,2019/06/11,02,,0,0.005,0.005,,0.018,,,,0.005,2,,,,,
10210010,2019/06/11,03,,0,0.004,0.004,,0.017,,,,0.003,5,,,,,
10210010,2019/06/11,04,,0,0.005,0.005,,0.015,,,,0.001,0,,,,,
10210010,2019/06/11,05,,0.001,0.008,0.009,,0.010,,,,0.004,3,,,,,
10210010,2019/06/11,06,,0.001,0.007,0.008,,0.011,,,,0,-1,,,,,
10210010,2019/06/11,07,,0.002,0.007,0.009,,0.014,,,,0.007,4,,,,,
10210010,2019/06/11,08,,0.002,0.005,0.007,,0.021,,,,0.007,-2,,,,,
10210010,2019/06/11,09,,0.001,0.004,0.005,,0.033,,,,0.018,2,,,,,
10210010,2019/06/11,10,,0.001,0.005,0.006,,0.036,,,,0.003,0,,,,,
10210010,2019/06/11,11,,0.001,0.004,0.005,,0.040,,,,0.009,5,,,,,
10210010,2019/06/11,12,,0.001,0.003,0.004,,0.043,,,,0.004,2,,,,,
10210010,2019/06/11,13,,0.001,0.004,0.005,,0.048,,,,0,-1,,,,,
10210010,2019/06/11,14,,0.001,0.005,0.006,,0.052,,,,0.005,2,,,,,
10210010,2019/06/11,15,,0.001,0.004,0.005,,0.052,,,,0,6,,,,,
10210010,2019/06/11,16,,0.001,0.005,0.006,,0.051,,,,0,7,,,,,
10210010,2019/06/11,17,,0,0.003,0.003,,0.050,,,,0.011,-4,,,,,
10210010,2019/06/11,18,,0,0.004,0.004,,0.045,,,,0.009,5,,,,,
10210010,2019/06/11,19,,0.001,0.005,0.006,,0.040,,,,0.007,11,,,,,
10210010,2019/06/11,20,,0.001,0.006,0.007,,0.036,,,,0.007,7,,,,,
10210010,2019/06/11,21,,0.001,0.005,0.006,,0.033,,,,0.007,1,,,,,
10210010,2019/06/11,22,,0,0.004,0.004,,0.034,,,,0.015,5,,,,,
10210010,2019/06/11,23,,0,0.004,0.004,,0.032,,,,0.004,1,,,,,
10210010,2019/06/11,24,,0,0.003,0.003,,0.032,,,,0,6,,,,,
10210010,2019/06/12,01,,0,0.003,0.003,,,,,,0,2,,,,,
10210010,2019/06/12,02,,0,0.004,0.004,,0.029,,,,0.007,11,,,,,
10210010,2019/06/12,03,,0,0.004,0.004,,0.024,,,,0.012,2,,,,,
10210010,2019/06/12,04,,0,0.005,0.005,,0.022,,,,0.004,6,,,,,
10210010,2019/06/12,05,,0,0.005,0.005,,0.021,,,,0.004,6,,,,,
10210010,2019/06/12,06,,0,0.005,0.005,,0.020,,,,0.004,1,,,,,
10210010,2019/06/12,07,,0.001,0.005,0.006,,0.021,,,,0.005,2,,,,,
10210010,2019/06/12,08,,0.001,0.004,0.005,,0.026,,,,0,0,,,,,
10210010,2019/06/12,09,,0.001,0.003,0.004,,0.035,,,,0.007,5,,,,,
10210010,2019/06/12,10,,0.001,0.004,0.005,,0.037,,,,0,1,,,,,
10210010,2019/06/12,11,,0.001,0.003,0.004,,0.041,,,,0.005,1,,,,,
10210010,2019/06/12,12,,0.001,0.003,0.004,,0.043,,,,0.005,-1,,,,,
10210010,2019/06/12,13,,0.001,0.003,0.004,,0.046,,,,0.002,3,,,,,
10210010,2019/06/12,14,,0.001,0.003,0.004,,0.047,,,,0.004,2,,,,,
10210010,2019/06/12,15,,0,0.004,0.004,,0.047,,,,0.009,3,,,,,
10210010,2019/06/12,16,,0.001,0.005,0.006,,0.038,,,,0.001,8,,,,,
10210010,2019/06/12,17,,0.001,0.004,0.005,,0.046,,,,0.017,13,,,,,
10210010,2019/06/12,18,,0.001,0.004,0.005,,0.048,,,,0.022,3,,,,,
10210010,2019/06/12,19,,0,0.006,0.006,,0.043,,,,0.017,10,,,,,
10210010,2019/06/12,20,,0.001,0.006,0.007,,0.020,,,,0.015,4,,,,,
10210010,2019/06/12,21,,0.001,0.005,0.006,,0.014,,,,0.015,11,,,,,
10210010,2019/06/12,22,,0.001,0.004,0.005,,0.013,,,,0.012,3,,,,,
10210010,2019/06/12,23,,0.001,0.005,0.006,,0.012,,,,0.002,-1,,,,,
10210010,2019/06/12,24,,0.001,0.006,0.007,,0.008,,,,0.007,12,,,,,
10210010,2019/06/13,01,,0,0.006,0.006,,0.024,,,,0.001,9,,,,,
10210010,2019/06/13,02,,0,0.005,0.005,,0.028,,,,0,7,,,,,
10210010,2019/06/13,03,,0,0.005,0.005,,0.024,,,,0.003,3,,,,,
10210010,2019/06/13,04,,0,0.006,0.006,,0.025,,,,0.009,1,,,,,
10210010,2019/06/13,05,,0,0.008,0.008,,0.018,,,,0.015,4,,,,,
10210010,2019/06/13,06,,0.002,0.007,0.009,,0.014,,,,0.002,8,,,,,
10210010,2019/06/13,07,,0.002,0.004,0.006,,0.015,,,,0.008,5,,,,,
10210010,2019/06/13,08,,0.001,0.003,0.004,,0.023,,,,0.014,5,,,,,
10210010,2019/06/13,09,,0.001,0.003,0.004,,0.035,,,,0.005,7,,,,,
10210010,2019/06/13,10,,0.001,0.003,0.004,,0.041,,,,0,6,,,,,
10210010,2019/06/13,11,,0.001,0.003,0.004,,0.047,,,,0.012,5,,,,,
10210010,2019/06/13,12,,0,0.003,0.003,,0.052,,,,0.011,-1,,,,,
10210010,2019/06/13,13,,0.001,0.003,0.004,,0.057,,,,0.013,1,,,,,
10210010,2019/06/13,14,,0,0.004,0.004,,0.060,,,,0.012,8,,,,,
10210010,2019/06/13,15,,0,0.005,0.005,,0.069,,,,0.012,5,,,,,
10210010,2019/06/13,16,,0,0.006,0.006,,0.078,,,,0.016,6,,,,,
10210010,2019/06/13,17,,0,0.006,0.006,,0.080,,,,0,13,,,,,
10210010,2019/06/13,18,,0,0.007,0.007,,0.075,,,,0.011,9,,,,,
10210010,2019/06/13,19,,0.001,0.008,0.009,,0.067,,,,0.025,20,,,,,
10210010,2019/06/13,20,,0,0.008,0.008,,0.057,,,,0.020,20,,,,,
10210010,2019/06/13,21,,0,0.007,0.007,,0.046,,,,0.009,21,,,,,
10210010,2019/06/13,22,,0,0.006,0.006,,0.039,,,,0.002,6,,,,,
10210010,2019/06/13,23,,0,0.007,0.007,,0.036,,,,0.001,9,,,,,
10210010,2019/06/13,24,,0,0.006,0.006,,0.034,,,,0.014,6,,,,,
10210010,2019/06/14,01,,0,0.007,0.007,,0.030,,,,0,1,,,,,
10210010,2019/06/14,02,,0,0.007,0.007,,0.030,,,,0.022,6,,,,,
10210010,2019/06/14,03,,0,0.009,0.009,,0.019,,,,0.007,4,,,,,
10210010,2019/06/14,04,,0,0.009,0.009,,0.014,,,,0.014,8,,,,,
10210010,2019/06/14,05,,0.001,0.009,0.010,,0.010,,,,0.006,7,,,,,
10210010,2019/06/14,06,,0.003,0.009,0.012,,0.010,,,,0.011,8,,,,,
10210010,2019/06/14,07,,0.003,0.006,0.009,,0.017,,,,0.009,3,,,,,
10210010,2019/06/14,08,,0.002,0.006,0.008,,0.031,,,,0.019,16,,,,,
10210010,2019/06/14,09,,0.001,0.006,0.007,,0.044,,,,0.007,8,,,,,
10210010,2019/06/14,10,,0.001,0.006,0.007,,0.052,,,,0.033,15,,,,,
10210010,2019/06/14,11,,0.001,0.007,0.008,,0.058,,,,0.029,11,,,,,
10210010,2019/06/14,12,,0.001,0.007,0.008,,0.062,,,,0.022,14,,,,,
10210010,2019/06/14,13,,0.001,0.007,0.008,,0.072,,,,0.018,21,,,,,
10210010,2019/06/14,14,,0,0.006,0.006,,0.078,,,,0.016,18,,,,,
10210010,2019/06/14,15,,0,0.005,0.005,,0.068,,,,0.014,11,,,,,
10210010,2019/06/14,16,,0.001,0.006,0.007,,0.062,,,,0.005,8,,,,,
10210010,2019/06/14,17,,0.001,0.008,0.009,,0.056,,,,0.008,5,,,,,
10210010,2019/06/14,18,,0.001,0.007,0.008,,0.047,,,,0.013,0,,,,,
10210010,2019/06/14,19,,0,0.005,0.005,,0.041,,,,0.015,10,,,,,
10210010,2019/06/14,20,,0,0.004,0.004,,0.038,,,,0.009,0,,,,,
10210010,2019/06/14,21,,0,0.005,0.005,,0.035,,,,0,2,,,,,
10210010,2019/06/14,22,,0,0.007,0.007,,0.030,,,,0,-3,,,,,
10210010,2019/06/14,23,,0,0.006,0.006,,0.031,,,,0,-4,,,,,
10210010,2019/06/14,24,,0,0.006,0.006,,0.028,,,,0.004,11,,,,,
10210010,2019/06/15,01,,0,0.006,0.006,,0.026,,,,0,5,,,,,
10210010,2019/06/15,02,,0,0.007,0.007,,0.024,,,,0.005,13,,,,,
10210010,2019/06/15,03,,0,0.008,0.008,,0.020,,,,0.011,6,,,,,
10210010,2019/06/15,04,,0,0.006,0.006,,0.024,,,,0.028,3,,,,,
10210010,2019/06/15,05,,0,0.003,0.003,,0.034,,,,0.006,9,,,,,
10210010,2019/06/15,06,,0,0.003,0.003,,0.035,,,,0.008,1,,,,,
10210010,2019/06/15,07,,0,0.003,0.003,,0.034,,,,0.001,9,,,,,
10210010,2019/06/15,08,,0,0.003,0.003,,0.037,,,,0.012,4,,,,,
10210010,2019/06/15,09,,0.001,0.006,0.007,,0.035,,,,0,3,,,,,
10210010,2019/06/15,10,,0.001,0.005,0.006,,0.036,,,,0,7,,,,,
10210010,2019/06/15,11,,0.001,0.004,0.005,,0.042,,,,0,3,,,,,
10210010,2019/06/15,12,,0.001,0.004,0.005,,0.043,,,,0.002,-1,,,,,
10210010,2019/06/15,13,,0.001,0.004,0.005,,0.043,,,,0,-6,,,,,
10210010,2019/06/15,14,,0,0.004,0.004,,0.042,,,,0.005,0,,,,,
10210010,2019/06/15,15,,0.001,0.004,0.005,,0.041,,,,0,-1,,,,,
10210010,2019/06/15,16,,0,0.003,0.003,,0.041,,,,0,-2,,,,,
10210010,2019/06/15,17,,0.001,0.003,0.004,,0.038,,,,0,-4,,,,,
10210010,2019/06/15,18,,0.001,0.003,0.004,,0.037,,,,0.014,-4,,,,,
10210010,2019/06/15,19,,0,0.003,0.003,,0.035,,,,0,-5,,,,,
10210010,2019/06/15,20,,0,0.003,0.003,,0.031,,,,0.002,-2,,,,,
10210010,2019/06/15,21,,0,0.003,0.003,,0.032,,,,0,5,,,,,
10210010,2019/06/15,22,,0.001,0.003,0.004,,0.031,,,,0,-3,,,,,
10210010,2019/06/15,23,,0,0.004,0.004,,0.026,,,,0,-4,,,,,
10210010,2019/06/15,24,,0,0.002,0.002,,0.027,,,,0,0,,,,,
10210010,2019/06/16,01,,0,0.002,0.002,,0.029,,,,0.008,-5,,,,,
10210010,2019/06/16,02,,0,0.002,0.002,,0.031,,,,0,8,,,,,
10210010,2019/06/16,03,,0,0.002,0.002,,0.026,,,,0,-7,,,,,
10210010,2019/06/16,04,,0,0.002,0.002,,0.020,,,,0.002,-1,,,,,
10210010,2019/06/16,05,,0,0.003,0.003,,0.014,,,,0.004,-2,,,,,
10210010,2019/06/16,06,,0,0.002,0.002,,0.013,,,,0.008,-7,,,,,
10210010,2019/06/16,07,,0,0.002,0.002,,0.014,,,,0,-1,,,,,
10210010,2019/06/16,08,,0.001,0.002,0.003,,0.016,,,,0.008,4,,,,,
10210010,2019/06/16,09,,0.002,0.004,0.006,,0.023,,,,0,3,,,,,
10210010,2019/06/16,10,,0.001,0.003,0.004,,0.040,,,,0,3,,,,,
10210010,2019/06/16,11,,0.001,0.002,0.003,,0.044,,,,0,-2,,,,,
10210010,2019/06/16,12,,0,0.002,0.002,,0.046,,,,0,0,,,,,
10210010,2019/06/16,13,,0,0.002,0.002,,0.047,,,,0,-1,,,,,
10210010,2019/06/16,14,,0,0.001,0.001,,0.050,,,,0,-3,,,,,
10210010,2019/06/16,15,,0,0.001,0.001,,0.049,,,,0.002,1,,,,,
10210010,2019/06/16,16,,0,0.001,0.001,,0.049,,,,0.006,0,,,,,
10210010,2019/06/16,17,,0,0.001,0.001,,0.048,,,,0.015,5,,,,,
10210010,2019/06/16,18,,0,0.002,0.002,,0.046,,,,0.007,4,,,,,
10210010,2019/06/16,19,,0,0.002,0.002,,0.043,,,,0.002,2,,,,,
10210010,2019/06/16,20,,0,0.001,0.001,,0.041,,,,0.005,1,,,,,
10210010,2019/06/16,21,,0,0.002,0.002,,0.037,,,,0.005,1,,,,,
10210010,2019/06/16,22,,0,0.002,0.002,,0.034,,,,0.006,4,,,,,
10210010,2019/06/16,23,,0,0.003,0.003,,0.030,,,,0,2,,,,,
10210010,2019/06/16,24,,0,0.001,0.001,,0.032,,,,0.007,0,,,,,
10210010,2019/06/17,01,,0,0.001,0.001,,0.032,,,,0,-4,,,,,
10210010,2019/06/17,02,,0,0.001,0.001,,0.037,,,,0,-5,,,,,
10210010,2019/06/17,03,,0,0.001,0.001,,0.038,,,,0.007,0,,,,,
10210010,2019/06/17,04,,0,0.001,0.001,,0.039,,,,0.003,0,,,,,
10210010,2019/06/17,05,,0,0.001,0.001,,0.039,,,,0.001,-1,,,,,
10210010,2019/06/17,06,,0,0.001,0.001,,0.040,,,,0,-2,,,,,
10210010,2019/06/17,07,,0,0.002,0.002,,0.042,,,,0.011,-3,,,,,
10210010,2019/06/17,08,,0,0.002,0.002,,0.044,,,,0.008,0,,,,,
10210010,2019/06/17,09,,0,0.003,0.003,,0.046,,,,0.008,-5,,,,,
10210010,2019/06/17,10,,0.001,0.003,0.004,,0.048,,,,0.008,-3,,,,,
10210010,2019/06/17,11,,0.001,0.003,0.004,,0.049,,,,0.008,1,,,,,
10210010,2019/06/17,12,,0,0.002,0.002,,0.051,,,,0,0,,,,,
10210010,2019/06/17,13,,0,0.002,0.002,,0.053,,,,0.010,4,,,,,
10210010,2019/06/17,14,,,,,,,,,,0,4,,,,,
10210010,2019/06/17,15,,,,,,0.045,,,,0,-7,,,,,
10210010,2019/06/17,16,,0.001,0.002,0.003,,0.043,,,,0.003,10,,,,,
10210010,2019/06/17,17,,0.001,0.003,0.004,,0.043,,,,0,-4,,,,,
10210010,2019/06/17,18,,0.001,0.004,0.005,,0.041,,,,0,8,,,,,
10210010,2019/06/17,19,,0,0.004,0.004,,0.041,,,,0.004,-1,,,,,
10210010,2019/06/17,20,,0,0.004,0.004,,0.039,,,,0,-1,,,,,
10210010,2019/06/17,21,,0,0.004,0.004,,0.036,,,,0,9,,,,,
10210010,2019/06/17,22,,0,0.007,0.007,,0.026,,,,0.006,12,,,,,
10210010,2019/06/17,23,,0,0.006,0.006,,0.022,,,,0.016,3,,,,,
10210010,2019/06/17,24,,0,0.004,0.004,,0.020,,,,0,3,,,,,
10210010,2019/06/18,01,,0,0.003,0.003,,0.019,,,,0.014,0,,,,,
10210010,2019/06/18,02,,0,0.004,0.004,,0.018,,,,0,2,,,,,
10210010,2019/06/18,03,,0,0.003,0.003,,0.017,,,,0.015,4,,,,,
10210010,2019/06/18,04,,0,0.003,0.003,,0.017,,,,0.011,3,,,,,
10210010,2019/06/18,05,,0,0.003,0.003,,0.017,,,,0.001,2,,,,,
10210010,2019/06/18,06,,0.001,0.003,0.004,,0.017,,,,0.011,6,,,,,
10210010,2019/06/18,07,,0.001,0.004,0.005,,0.020,,,,0.016,-1,,,,,
10210010,2019/06/18,08,,0.002,0.004,0.006,,0.026,,,,0.014,-2,,,,,
10210010,2019/06/18,09,,0.001,0.005,0.006,,0.033,,,,0.015,4,,,,,
10210010,2019/06/18,10,,0.001,0.006,0.007,,0.045,,,,0.004,3,,,,,
10210010,2019/06/18,11,,0.001,0.004,0.005,,0.052,,,,0.008,11,,,,,
10210010,2019/06/18,12,,0,0.004,0.004,,0.054,,,,0.006,8,,,,,
10210010,2019/06/18,13,,0,0.004,0.004,,0.063,,,,0.003,14,,,,,
10210010,2019/06/18,14,,0,0.006,0.006,,0.072,,,,0.019,15,,,,,
10210010,2019/06/18,15,,0,0.006,0.006,,0.081,,,,0.019,17,,,,,
10210010,2019/06/18,16,,0,0.007,0.007,,0.089,,,,0.003,16,,,,,
10210010,2019/06/18,17,,0,0.008,0.008,,0.093,,,,0.019,10,,,,,
10210010,2019/06/18,18,,0,0.008,0.008,,0.084,,,,0.025,12,,,,,
10210010,2019/06/18,19,,0,0.007,0.007,,0.070,,,,0.007,9,,,,,
10210010,2019/06/18,20,,0,0.007,0.007,,0.056,,,,0.013,12,,,,,
10210010,2019/06/18,21,,0,0.006,0.006,,0.058,,,,0.025,14,,,,,
10210010,2019/06/18,22,,0,0.006,0.006,,0.057,,,,0.014,8,,,,,
10210010,2019/06/18,23,,0,0.005,0.005,,0.053,,,,0.013,10,,,,,
10210010,2019/06/18,24,,0,0.006,0.006,,0.048,,,,0.008,9,,,,,
10210010,2019/06/19,01,,0,0.007,0.007,,,,,,0,11,,,,,
10210010,2019/06/19,02,,0,0.007,0.007,,0.031,,,,0.008,6,,,,,
10210010,2019/06/19,03,,0,0.008,0.008,,0.027,,,,0.012,12,,,,,
